title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude
Dadan Green Heritage,14000000,1250,11200.0,Kharghar,Mumbai,Apartment,2,2,0,Furnished,7,1,19.05223274,73.07373047
Superb Maximus Residency Phase I,4200000,610,6885.245901639344,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.00178146,73.10559845
 ,4000000,650,6153.846153846154,Thakurli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22567177,73.10028076
 ,2800000,400,7000.0,Dombivli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.22516441,73.0796814
 ,4800000,540,8888.888888888889,Dombivli,Mumbai,Apartment,1,1,0,Semi-Furnished,8,1,19.22034836,73.08415985
Alliance One,15000000,1250,12000.0,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.11413956,73.00130463
Reputed Builder Balaji Garden,8500000,580,14655.172413793103,Koper Khairane,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.09977341,73.00215912
Reputed Builder Jimmy Tower Apartment,17500000,1900,9210.526315789473,Koper Khairane,Mumbai,Apartment,3,3,0,Unfurnished,20,1,19.10378456,73.00165558
 ,11000000,1100,10000.0,Koper Khairane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.09980965,72.99932098
Varsha Balaji Exotica,27000000,1800,15000.0,Koper Khairane,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.1003952,73.01094818
RNA NG Grand Plaza Phase I,24000000,1650,14545.454545454546,Ghansoli,Mumbai,Apartment,3,3,0,Unfurnished,4,1,19.11856461,72.99215698
Gami Reagan,18000000,1225,14693.877551020409,Ghansoli,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.12588501,72.99964142
Koperkhairane Infinity Tower,18500000,1700,10882.35294117647,Koper Khairane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.11039543,73.0037384
 ,13000000,1265,10276.679841897234,Ulwe,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,18.97902107,73.0478363
Hi Tech Castel,9900000,1150,8608.695652173914,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,9,1,18.9643898,73.01785278
Neminath Ocean View,23500000,1350,17407.40740740741,Andheri,Mumbai,Apartment,3,2,0,Unfurnished,8,1,19.1376152,72.82183075
Kaustubh Rajendra Nagar Shree Ganesh Chs Ltd,19500000,994,19617.706237424547,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.24099922,72.86535645
 ,2800000,1000,2800.0,Ambernath,Mumbai,Apartment,2,2,2,Furnished,0,1,23.19274521,77.47131348
Sarvoday onyx,7285000,995,7321.608040201005,Kalyan,Mumbai,Apartment,2,2,2,Unfurnished,1,1,19.25352097,73.13677979
Sarvoday Onyx,4950000,680,7279.411764705882,Kalyan,Mumbai,Apartment,1,1,1,Unfurnished,1,1,19.25238609,73.1255722
Hiranandani Fortune City,11212603,672,16685.42113095238,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,2,1,18.91037178,73.19491577
Hiranandani Fortune City,28464224,1707,16674.99941417692,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,2,1,18.91037178,73.19491577
Hiranandani Fortune City,7670500,460,16675.0,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,2,1,18.91037178,73.19491577
Today Codename Cloud City,6600000,429,15384.615384615385,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08935165,73.07458496
Hiranandani Fortune City,7637150,458,16675.0,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,2,1,18.91037178,73.19491577
Today Codename Cloud City,9963000,640,15567.1875,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Today Codename Cloud City,13500000,882,15306.122448979591,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Hiranandani Fortune City,26046350,1562,16675.0,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,2,1,18.91037178,73.19491577
Today Codename Cloud City,9450000,600,15750.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Hiranandani Fortune City,28347500,1700,16675.0,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,2,1,18.91037178,73.19491577
Today Codename Cloud City,15400000,915,16830.601092896173,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.08935165,73.07458496
Hiranandani Fortune City,25012500,1500,16675.0,Panvel,Mumbai,Apartment,3,2,0,Unfurnished,2,1,18.91037178,73.19491577
Hiranandani Fortune City,18342500,1100,16675.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,2,1,18.91037178,73.19491577
Hiranandani Fortune City,7587125,455,16675.0,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,2,1,18.91037178,73.19491577
Belvali,2250000,630,3571.4285714285716,Badlapur,Mumbai,Apartment,1,1,1,Unfurnished,8,1,19.16945076,73.24453735
Runwal Greens,27000000,1250,21600.0,Mulund,Mumbai,Apartment,3,3,1,Semi-Furnished,8,1,19.16048431,72.94541931
Seven Eleven Apna Ghar Phase III,3900141,279,13979.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3600030,217,16590.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,2900096,139,20864.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3700180,220,16819.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3880044,252,15397.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Lodha New Cuffe Parade,46099152,2376,19402.0,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,8,1,19.03731155,72.87870789
Lodha New Cuffe Parade,39212584,2061,19025.999029597282,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,8,1,19.03731155,72.87870789
Lodha New Cuffe Parade,32300532,1431,22572.0,Wadala,Mumbai,Apartment,2,2,0,Unfurnished,8,1,19.03731155,72.87870789
Jewel Crest,48000000,1130,42477.87610619469,Mahim,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.03397751,72.84185791
Regency Anantam,4100000,560,7321.428571428572,Dombivali,Mumbai,Apartment,1,1,0,Semi-Furnished,3,1,19.20769882,73.11167145
Konark Heights,3200000,840,3809.5238095238096,Kalyan,Mumbai,Apartment,1,1,1,Unfurnished,9,1,19.24780846,73.1428833
Reputed Builder Sadguru Harmony,2700000,680,3970.5882352941176,Badlapur,Mumbai,Apartment,1,1,1,Unfurnished,3,1,19.17902756,73.24025726
Raj Antila,7000000,675,10370.37037037037,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.28695679,72.86962891
 ,950000,500,1900.0,Manjarli,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.18211937,73.23914337
Oberoi Sky City,32000000,1800,17777.777777777777,Borivali,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.22686195,72.86437988
Gurukrupa Raj Hills,11000000,650,16923.076923076922,Borivali,Mumbai,Apartment,1,2,0,Unfurnished,14,1,19.21999931,72.86000061
Runwal Lily at Runwal Forest,17500000,859,20372.526193247963,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,4,1,19.13681221,72.93067169
Amrut Laxmi Raj Regalia Phase I,2550000,651,3917.0506912442397,Ambernath,Mumbai,Apartment,1,1,1,Unfurnished,3,1,19.18820763,73.17377472
Himanshu Mount View,2175000,560,3883.9285714285716,Ambernath,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.18867683,73.18307495
Lok Amber,2600000,675,3851.8518518518517,Ambernath,Mumbai,Apartment,1,1,1,Unfurnished,16,1,19.19062233,73.18447876
Royal Galaxy Flora,2750000,700,3928.5714285714284,Ambernath,Mumbai,Apartment,1,1,0,Unfurnished,4,1,19.18841553,73.16782379
V P Om Dhanlaxmi Heights,7153880,377,18975.80901856764,Vikhroli,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.10284996,72.93047333
nisarg hills karjat,4400000,1200,3666.6666666666665,Karjat,Mumbai,Villa,2,2,2,Unfurnished,3,1,18.92491341,73.33352661
nisarg hills karjat,4400000,1200,3666.6666666666665,Karjat,Mumbai,Villa,2,2,2,Unfurnished,3,1,18.92491341,73.33352661
nisarg hills neral,4400000,1200,3666.6666666666665,Neral,Mumbai,Villa,2,2,2,Unfurnished,3,1,19.02330017,73.3647995
Vardhman Grandeur,18500000,890,20786.516853932586,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,3,1,19.12552261,72.84477997
Runwal Bliss,17200000,850,20235.29411764706,Kanjurmarg,Mumbai,Apartment,2,2,1,Unfurnished,1,1,19.13327599,72.93379211
Residential society,9200000,1005,9154.228855721392,Sector35D Kharghar,Mumbai,Apartment,2,2,2,Semi-Furnished,13,1,19.0720787,73.0790863
Kanakia Future City A,22000000,1016,21653.543307086613,Powai,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11959076,72.91934967
Kanakia Future City A,18000000,817,22031.823745410038,Powai,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11959076,72.91934967
Kanakia Future City A,25000000,1191,20990.764063811923,Powai,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.11959076,72.91934967
Kanakia Future City A,40700000,1938,21001.031991744065,Powai,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.11959076,72.91934967
Lok Amber,2550000,680,3750.0,Ambernath,Mumbai,Apartment,1,2,1,Unfurnished,16,1,19.19062233,73.18447876
Veena Santoor,12600000,615,20487.80487804878,Borivali,Mumbai,Apartment,1,2,0,Semi-Furnished,13,1,19.21567154,72.84304047
Prime Villa,3500000,364,9615.384615384615,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,2,1,18.97631073,73.02617645
Raj Associates Naivedya,19100000,1400,13642.857142857143,Dombivali,Mumbai,Apartment,3,3,3,Unfurnished,0,1,19.2099247,73.09405518
Mohan Greenwoods,2450000,720,3402.777777777778,Badlapur,Mumbai,Apartment,1,2,1,Unfurnished,9,1,19.17401695,73.23887634
Marigold Mari Gold 4,9000000,1050,8571.42857142857,Mira Road,Mumbai,Apartment,2,2,2,Unfurnished,13,1,19.2919693,72.87643433
Agarwal Solitaire,5703735,555,10277.0,Virar,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.46881485,72.80084229
Agarwal Solitaire,3977199,387,10277.0,Virar,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.46881485,72.80084229
Squarefeet Green Square Bldg 2A,4200094,346,12139.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.25825119,72.96395874
Squarefeet Green Square Bldg 2A,3900150,321,12150.0,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.25825119,72.96395874
Bhagwati Greens 3,18752148,555,33787.65405405405,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.0528698,73.06694031
Bhagwati Greens 3,27778582,822,33793.89537712895,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.0528698,73.06694031
Bhagwati Greens 3,17769858,526,33783.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.0528698,73.06694031
Bhagwati Greens 3,27927704,826,33810.779661016946,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.0528698,73.06694031
Bhagwati Greens 3,17500000,518,33783.78378378379,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.0528698,73.06694031
Bhagwati Greens 3,26464552,783,33798.916985951466,Kharghar,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.0528698,73.06694031
Panchsheel Ananta Residency,8317500,1109,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Panchsheel Ananta Residency,8295000,1106,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Panchsheel Ananta Residency,8152500,1087,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Panchsheel Ananta Residency,8115000,1082,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Panchsheel Ananta Residency,7155000,954,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Panchsheel Ananta Residency,8437500,1125,7500.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.99833679,73.11986542
Chheda Avighna,5600000,737,7598.371777476255,Mira Road,Mumbai,Apartment,1,2,1,Unfurnished,0,1,19.29721451,72.87187958
Deeplaxmi Shreeji Meadows,2900000,675,4296.2962962962965,Badlapur,Mumbai,Apartment,1,2,1,Unfurnished,1,1,19.1680088,73.22844696
Godrej Nirvaan,3990000,620,6435.4838709677415,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.24324608,73.12390137
S P Krishna Heights,4080000,485,8412.37113402062,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97411728,73.02957916
S P Krishna Heights,4590000,550,8345.454545454546,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,18.97411728,73.02957916
S P Krishna Heights,3534000,422,8374.40758293839,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.97411728,73.02957916
Siddhi Highland Haven Building 6F Mist B Phase 5,10500000,563,18650.088809946716,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21862602,72.9929657
Siddhi Highland Haven Building 6F Mist B Phase 5,7400000,388,19072.164948453606,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21862602,72.9929657
Siddhi Highland Haven Building 6F Mist B Phase 5,7601413,398,19099.027638190953,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21862602,72.9929657
Metro Paramount,4300000,382,11256.5445026178,Shil Phata,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.14843559,73.05261993
Godrej Ascend Phase 4,14275331,755,18907.723178807948,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,12145998,642,18919.0,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,15205957,804,18912.88184079602,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,10795181,571,18905.746059544657,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,17307480,915,18915.27868852459,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,11721644,620,18905.877419354838,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,15116281,799,18919.0,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,12674784,670,18917.58805970149,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,10984560,581,18906.29948364888,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,7210976,381,18926.446194225722,Thane,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,9876663,522,18920.810344827587,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,16328042,863,18920.095017381227,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,17215912,910,18918.584615384614,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Godrej Ascend Phase 4,14114519,746,18920.26675603217,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.25310516,72.97840118
Mahavir Gaurav Heights,3822612,461,8292.0,Nala Sopara,Mumbai,Apartment,1,1,0,Unfurnished,5,1,19.41542435,72.80898285
Mahavir Gaurav Heights,4922577,627,7851.0,Nala Sopara,Mumbai,Apartment,2,2,0,Unfurnished,5,1,19.41542435,72.80898285
Piramal Revanta,41800000,1278,32707.35524256651,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,1,1,19.16602707,72.93453979
Piramal Revanta,27200000,875,31085.714285714286,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.16602707,72.93453979
 ,30000000,1700,17647.058823529413,Lonavala,Mumbai,Independent House,4,5,2,Furnished,2,1,18.74938965,73.40807343
Piramal Revanta,24800000,717,34588.56345885635,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.16602707,72.93453979
Piramal Revanta,18400000,618,29773.462783171522,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,1,1,19.16602707,72.93453979
Piramal Revanta,17400000,547,31809.87202925046,Mulund,Mumbai,Apartment,1,2,0,Unfurnished,1,1,19.16602707,72.93453979
Reputed Builder Pariwar CHS,6600000,400,16500.0,Kanjurmarg,Mumbai,Apartment,1,1,0,Unfurnished,18,1,19.13087273,72.93810272
RNA NG Complex,12800000,880,14545.454545454546,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,6,1,19.12961578,72.93227386
Mahindra The Great Eastern Gardens,32500000,1946,16700.92497430627,Kanjurmarg,Mumbai,Apartment,3,3,1,Semi-Furnished,15,1,19.1339817,72.93009186
Sheth Montana,34375700,1108,31025.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,26688000,1112,24000.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,42744000,1781,24000.0,Mulund,Mumbai,Apartment,4,4,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,14256000,594,24000.0,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,29112000,1213,24000.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,26112000,1088,24000.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,18428850,594,31025.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,28636076,923,31025.00108342362,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,23736000,989,24000.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,23448000,977,24000.0,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.16906929,72.9380722
Sheth Montana,17040000,710,24000.0,Mulund,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.16906929,72.9380722
JSB JSB Nakshatra Veda,5673415,391,14510.012787723785,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
JSB JSB Nakshatra Veda,4662040,322,14478.385093167703,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
JSB JSB Nakshatra Veda,7224770,498,14507.570281124497,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.39450836,72.84830475
JSB JSB Nakshatra Veda,4671320,322,14507.2049689441,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
JSB JSB Nakshatra Veda,4360730,301,14487.475083056479,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3649625,325,11229.615384615385,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
JSB JSB Nakshatra Veda,5291050,365,14496.027397260274,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3637608,324,11227.185185185184,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
JSB JSB Nakshatra Veda,7231005,499,14490.991983967935,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3712519,331,11216.069486404835,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
JSB JSB Nakshatra Veda,4284315,295,14523.101694915254,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
JSB JSB Nakshatra Veda,4229650,292,14485.102739726028,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3677478,327,11246.11009174312,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
JSB JSB Nakshatra Veda,6065205,418,14510.059808612441,Vasai,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3741495,333,11235.720720720721,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
JSB JSB Nakshatra Veda,7780410,537,14488.659217877095,Vasai,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.39450836,72.84830475
A V AV Crystal Tower,3600097,321,11215.255451713396,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.40360069,72.84308624
Conceptual Suraksha Smart City Phase I,2950181,287,10279.376306620208,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.38796616,72.85752869
Conceptual Suraksha Smart City Phase I,2900244,283,10248.212014134275,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.38796616,72.85752869
NLPL NL Taksasila,37000000,1526,24246.395806028835,Kandivali,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.20041847,72.84313202
Piramal Vaikunth Thane,8299999,467,17773.017130620985,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.22338867,72.98991394
Oberoi Enigma Towers A and B,40059460,1304,30720.444785276075,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,3,1,19.17117691,72.94033051
Godrej Emerald,12500000,908,13766.519823788547,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.28126717,72.95166016
Godrej Emerald,9600000,708,13559.322033898305,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28126717,72.95166016
Godrej Emerald,14500000,1033,14036.786060019362,Thane,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.28126717,72.95166016
Godrej Emerald,11000000,790,13924.050632911392,Thane,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.28126717,72.95166016
Runwal Bliss,31300000,1249,25060.048038430745,Kanjurmarg,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.13327599,72.93379211
Runwal Bliss,27300000,1085,25161.290322580644,Kanjurmarg,Mumbai,Apartment,3,2,0,Unfurnished,0,1,19.13327599,72.93379211
Runwal Bliss,14200000,537,26443.202979515827,Kanjurmarg,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.13327599,72.93379211
Runwal Bliss,10300000,809,12731.767614338689,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13327599,72.93379211
Runwal Bliss,19800000,797,24843.161856963612,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.13327599,72.93379211
Godrej Nirvaan,6990000,675,10355.555555555555,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27140427,73.08252716
Godrej Nirvaan,3990000,409,9755.501222493887,Kalyan,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.27140427,73.08252716
Godrej Nirvaan,6290000,595,10571.42857142857,Kalyan,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.27140427,73.08252716
Kanakia Zenworld Phase I,11220000,510,22000.0,Kanjurmarg,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.13013268,72.93141937
Kanakia Zenworld Phase I,18458000,839,22000.0,Kanjurmarg,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.13013268,72.93141937
Piramal Revanta,38500000,1378,27939.042089985487,Mulund,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.17459869,72.94195557
Kanakia Zenworld Phase I,21098000,959,22000.0,Kanjurmarg,Mumbai,Apartment,3,3,0,Unfurnished,2,1,19.13013268,72.93141937
Piramal Revanta,77100000,2766,27874.186550976137,Mulund,Mumbai,Apartment,7,7,0,Unfurnished,2,1,19.17459869,72.94195557
Kanakia Zenworld Phase I,16126000,733,22000.0,Kanjurmarg,Mumbai,Apartment,2,2,0,Unfurnished,2,1,19.13013268,72.93141937
Meghna Meghna 7,7250290,667,10870.0,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.0477562,73.07044983
Meghna Meghna 7,10119970,931,10870.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0477562,73.07044983
Meghna Meghna 7,9554730,879,10870.0,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0477562,73.07044983
Meghna Meghna 7,7206810,663,10870.0,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.0477562,73.07044983
Chandak Greenairy ,16300000,610,26721.311475409835,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21661377,72.86388397
Chandak Greenairy ,10000000,410,24390.243902439026,Borivali,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.21661377,72.86388397
Chandak Greenairy ,17300000,650,26615.384615384617,Borivali,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.21661377,72.86388397
Today Codename Cloud City,6600000,429,15384.615384615385,Panvel,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08935165,73.07458496
Today Codename Cloud City,9963000,640,15567.1875,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Today Codename Cloud City,13500000,882,15306.122448979591,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Today Codename Cloud City,9450000,600,15750.0,Panvel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.08935165,73.07458496
Today Codename Cloud City,15400000,915,16830.601092896173,Panvel,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.08935165,73.07458496
Seven Eleven Apna Ghar Phase III,3900141,279,13979.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3600030,217,16590.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,2900096,139,20864.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3700180,220,16819.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Seven Eleven Apna Ghar Phase III,3880044,252,15397.0,Mira Road,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.28028488,72.88607788
Lodha New Cuffe Parade,46099152,2376,19402.0,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,8,1,19.03731155,72.87870789
Lodha New Cuffe Parade,39212584,2061,19025.999029597282,Wadala,Mumbai,Apartment,3,3,0,Unfurnished,8,1,19.03731155,72.87870789
